2008-02-26 16:00:00,100000.0
2008-02-27 16:00:00,100867.0
2008-02-28 16:00:00,101120.0
2008-02-29 16:00:00,100699.0
2008-03-03 16:00:00,99283.0
2008-03-04 16:00:00,98041.0
2008-03-05 16:00:00,98041.0
2008-03-06 16:00:00,98041.0
2008-03-07 16:00:00,98041.0
2008-03-10 16:00:00,98041.0
2008-03-11 16:00:00,98041.0
2008-03-12 16:00:00,98041.0
2008-03-13 16:00:00,98041.0
2008-03-14 16:00:00,98041.0
2008-03-17 16:00:00,98041.0
2008-03-18 16:00:00,98041.0
2008-03-19 16:00:00,98041.0
2008-03-20 16:00:00,98041.0
2008-03-24 16:00:00,98041.0
2008-03-25 16:00:00,98041.0
2008-03-26 16:00:00,98041.0
2008-03-27 16:00:00,98041.0
2008-03-28 16:00:00,98041.0
2008-03-31 16:00:00,98041.0
2008-04-01 16:00:00,98041.0
2008-04-02 16:00:00,98134.0
2008-04-03 16:00:00,98175.0
2008-04-04 16:00:00,98166.0
2008-04-07 16:00:00,98178.0
2008-04-08 16:00:00,98200.0
2008-04-09 16:00:00,98200.0
2008-04-10 16:00:00,98200.0
2008-04-11 16:00:00,98200.0
2008-04-14 16:00:00,98200.0
2008-04-15 16:00:00,98200.0
2008-04-16 16:00:00,98200.0
2008-04-17 16:00:00,98200.0
2008-04-18 16:00:00,98200.0
2008-04-21 16:00:00,98498.0
2008-04-22 16:00:00,96693.0
2008-04-23 16:00:00,97498.0
2008-04-24 16:00:00,96952.0
2008-04-25 16:00:00,97338.0
2008-04-28 16:00:00,97519.0
2008-04-29 16:00:00,97421.0
2008-04-30 16:00:00,97347.0
2008-05-01 16:00:00,97666.0
2008-05-02 16:00:00,97725.0
2008-05-05 16:00:00,97918.0
2008-05-06 16:00:00,98614.0
2008-05-07 16:00:00,97864.0
2008-05-08 16:00:00,98251.0
2008-05-09 16:00:00,97641.0
2008-05-12 16:00:00,97948.0
2008-05-13 16:00:00,98020.0
2008-05-14 16:00:00,98020.0
2008-05-15 16:00:00,98020.0
2008-05-16 16:00:00,98238.0
2008-05-19 16:00:00,97949.0
2008-05-20 16:00:00,97865.0
2008-05-21 16:00:00,97339.0
2008-05-22 16:00:00,97553.0
2008-05-23 16:00:00,97193.0
2008-05-27 16:00:00,97361.0
2008-05-28 16:00:00,97361.0
2008-05-29 16:00:00,97361.0
2008-05-30 16:00:00,97361.0
2008-06-02 16:00:00,97361.0
2008-06-03 16:00:00,97361.0
2008-06-04 16:00:00,97361.0
2008-06-05 16:00:00,97361.0
2008-06-06 16:00:00,97361.0
2008-06-09 16:00:00,97361.0
2008-06-10 16:00:00,97361.0
2008-06-11 16:00:00,97361.0
2008-06-12 16:00:00,97361.0
2008-06-13 16:00:00,97361.0
2008-06-16 16:00:00,97361.0
2008-06-17 16:00:00,97361.0
2008-06-18 16:00:00,97361.0
2008-06-19 16:00:00,97361.0
2008-06-20 16:00:00,97361.0
2008-06-23 16:00:00,97361.0
2008-06-24 16:00:00,97361.0
2008-06-25 16:00:00,97361.0
2008-06-26 16:00:00,97361.0
2008-06-27 16:00:00,97361.0
2008-06-30 16:00:00,97361.0
2008-07-01 16:00:00,97361.0
2008-07-02 16:00:00,97361.0
2008-07-03 16:00:00,97361.0
2008-07-07 16:00:00,97361.0
2008-07-08 16:00:00,97361.0
2008-07-09 16:00:00,97361.0
2008-07-10 16:00:00,97361.0
2008-07-11 16:00:00,97361.0
2008-07-14 16:00:00,97361.0
2008-07-15 16:00:00,97361.0
2008-07-16 16:00:00,97361.0
2008-07-17 16:00:00,97361.0
2008-07-18 16:00:00,97361.0
2008-07-21 16:00:00,97361.0
2008-07-22 16:00:00,97361.0
2008-07-23 16:00:00,97361.0
2008-07-24 16:00:00,97361.0
2008-07-25 16:00:00,97361.0
2008-07-28 16:00:00,97361.0
2008-07-29 16:00:00,97361.0
2008-07-30 16:00:00,97361.0
2008-07-31 16:00:00,97363.0
2008-08-01 16:00:00,97303.0
2008-08-04 16:00:00,97303.0
2008-08-05 16:00:00,97391.0
2008-08-06 16:00:00,98343.0
2008-08-07 16:00:00,97918.0
2008-08-08 16:00:00,97800.0
2008-08-11 16:00:00,97854.0
2008-08-12 16:00:00,98767.0
2008-08-13 16:00:00,102695.0
2008-08-14 16:00:00,101870.0
2008-08-15 16:00:00,100635.0
2008-08-18 16:00:00,100255.0
2008-08-19 16:00:00,100255.0
2008-08-20 16:00:00,100255.0
2008-08-21 16:00:00,100255.0
2008-08-22 16:00:00,100255.0
2008-08-25 16:00:00,100255.0
2008-08-26 16:00:00,100255.0
2008-08-27 16:00:00,100255.0
2008-08-28 16:00:00,100255.0
2008-08-29 16:00:00,100255.0
2008-09-02 16:00:00,100255.0
2008-09-03 16:00:00,100255.0
2008-09-04 16:00:00,100255.0
2008-09-05 16:00:00,100255.0
2008-09-08 16:00:00,100255.0
2008-09-09 16:00:00,100255.0
2008-09-10 16:00:00,100255.0
2008-09-11 16:00:00,100255.0
2008-09-12 16:00:00,100255.0
2008-09-15 16:00:00,100255.0
2008-09-16 16:00:00,100255.0
2008-09-17 16:00:00,100255.0
2008-09-18 16:00:00,100255.0
2008-09-19 16:00:00,100255.0
2008-09-22 16:00:00,100255.0
2008-09-23 16:00:00,100255.0
2008-09-24 16:00:00,100255.0
2008-09-25 16:00:00,100255.0
2008-09-26 16:00:00,100255.0
2008-09-29 16:00:00,100255.0
2008-09-30 16:00:00,100255.0
2008-10-01 16:00:00,100255.0
2008-10-02 16:00:00,100255.0
2008-10-03 16:00:00,100255.0
2008-10-06 16:00:00,100255.0
2008-10-07 16:00:00,100255.0
2008-10-08 16:00:00,100255.0
2008-10-09 16:00:00,100255.0
2008-10-10 16:00:00,100255.0
2008-10-13 16:00:00,100255.0
2008-10-14 16:00:00,100255.0
2008-10-15 16:00:00,100255.0
2008-10-16 16:00:00,100255.0
2008-10-17 16:00:00,100255.0
2008-10-20 16:00:00,100255.0
2008-10-21 16:00:00,100255.0
2008-10-22 16:00:00,100255.0
2008-10-23 16:00:00,100255.0
2008-10-24 16:00:00,100255.0
2008-10-27 16:00:00,100255.0
2008-10-28 16:00:00,100255.0
2008-10-29 16:00:00,100255.0
2008-10-30 16:00:00,100255.0
2008-10-31 16:00:00,100255.0
2008-11-03 16:00:00,100255.0
2008-11-04 16:00:00,100255.0
2008-11-05 16:00:00,100255.0
2008-11-06 16:00:00,100255.0
2008-11-07 16:00:00,100255.0
2008-11-10 16:00:00,100255.0
2008-11-11 16:00:00,100255.0
2008-11-12 16:00:00,100255.0
2008-11-13 16:00:00,100255.0
2008-11-14 16:00:00,100255.0
2008-11-17 16:00:00,100255.0
2008-11-18 16:00:00,100255.0
2008-11-19 16:00:00,100255.0
2008-11-20 16:00:00,100255.0
2008-11-21 16:00:00,100255.0
2008-11-24 16:00:00,100255.0
2008-11-25 16:00:00,100255.0
2008-11-26 16:00:00,100255.0
2008-11-28 16:00:00,100255.0
2008-12-01 16:00:00,100255.0
2008-12-02 16:00:00,100255.0
2008-12-03 16:00:00,100255.0
2008-12-04 16:00:00,100255.0
2008-12-05 16:00:00,100255.0
2008-12-08 16:00:00,100255.0
2008-12-09 16:00:00,100255.0
2008-12-10 16:00:00,100255.0
2008-12-11 16:00:00,100255.0
2008-12-12 16:00:00,100255.0
2008-12-15 16:00:00,100255.0
2008-12-16 16:00:00,100255.0
2008-12-17 16:00:00,100255.0
2008-12-18 16:00:00,100255.0
2008-12-19 16:00:00,100255.0
2008-12-22 16:00:00,100255.0
2008-12-23 16:00:00,100255.0
2008-12-24 16:00:00,100255.0
2008-12-26 16:00:00,100255.0
2008-12-29 16:00:00,100255.0
2008-12-30 16:00:00,100255.0
2008-12-31 16:00:00,100255.0
